structure_id,cif_file,ai_based_altermagnet_probability,ai_based_altermagnet_screening_status,single_magnetic_element_status,even_magnetic_atom_status,novelty_status,uniqueness_status,symmetry_based_filter_status,dft_validation_status
gen_1_190,gen_1_190.cif,4.484269266748498e-31,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_191,gen_1_191.cif,4.076901593160711e-17,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_192,gen_1_192.cif,9.068179944797387e-25,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_193,gen_1_193.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_194,gen_1_194.cif,4.2928029186928285e-11,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_195,gen_1_195.cif,8.17203490876658e-18,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_196,gen_1_196.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_197,gen_1_197.cif,6.564312591206389e-40,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_198,gen_1_198.cif,1.0152768955801259e-19,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_199,gen_1_199.cif,8.898846937853693e-28,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_200,gen_1_200.cif,1.7838619748293972e-16,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_201,gen_1_201.cif,4.6194364395853325e-39,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_202,gen_1_202.cif,2.2074731515893967e-20,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_203,gen_1_203.cif,1.4542596863060045e-14,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_204,gen_1_204.cif,4.697169060818851e-05,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_205,gen_1_205.cif,3.153586671856591e-15,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_206,gen_1_206.cif,2.3947736155216504e-12,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_207,gen_1_207.cif,0.0001255752140423283,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_208,gen_1_208.cif,3.5240343629339144e-13,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_209,gen_1_209.cif,2.468033776181904e-33,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_210,gen_1_210.cif,1.802156266717403e-33,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_211,gen_1_211.cif,8.446807367597751e-16,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_212,gen_1_212.cif,2.586455998182539e-19,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_213,gen_1_213.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_214,gen_1_214.cif,7.831774463888203e-23,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_215,gen_1_215.cif,3.742292357890222e-15,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_216,gen_1_216.cif,3.3613974065352316e-22,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_217,gen_1_217.cif,9.07202535749968e-13,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_218,gen_1_218.cif,3.2832762100176083e-32,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_219,gen_1_219.cif,5.222154575218243e-19,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_220,gen_1_220.cif,4.669040489018021e-17,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_221,gen_1_221.cif,2.47422468197097e-20,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_222,gen_1_222.cif,7.724387172288307e-33,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_223,gen_1_223.cif,1.0679195734371403e-14,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_224,gen_1_224.cif,0.2367556095123291,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_225,gen_1_225.cif,4.758938085079493e-22,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_226,gen_1_226.cif,4.254774310652465e-08,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_227,gen_1_227.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_228,gen_1_228.cif,1.0414201892558701e-21,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_229,gen_1_229.cif,9.443924883455315e-40,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_230,gen_1_230.cif,6.013284092416311e-17,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_231,gen_1_231.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_232,gen_1_232.cif,1.1971857797373874e-15,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_233,gen_1_233.cif,7.94346639195142e-37,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_234,gen_1_234.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_235,gen_1_235.cif,4.628680361698089e-16,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_236,gen_1_236.cif,1.4568157606737312e-19,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_237,gen_1_237.cif,1.3016030398745485e-28,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_238,gen_1_238.cif,5.256427346340964e-13,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_239,gen_1_239.cif,1.4331895551711328e-28,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_240,gen_1_240.cif,3.991830634631457e-24,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_241,gen_1_241.cif,2.101849605594723e-40,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_242,gen_1_242.cif,7.864336955786655e-18,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_243,gen_1_243.cif,1.4292223079086694e-18,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_244,gen_1_244.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_245,gen_1_245.cif,1.2866813169625301e-25,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_246,gen_1_246.cif,4.2258948002198134e-22,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_247,gen_1_247.cif,2.4055562309132985e-22,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_248,gen_1_248.cif,9.498512492404579e-18,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_249,gen_1_249.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_250,gen_1_250.cif,0.9999947547912598,pass,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_251,gen_1_251.cif,2.185511991002254e-20,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_252,gen_1_252.cif,1.6803215937993176e-16,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_253,gen_1_253.cif,4.348629844065482e-21,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_254,gen_1_254.cif,9.300704325749466e-17,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_255,gen_1_255.cif,1.2551911041851303e-14,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_256,gen_1_256.cif,7.453767622007855e-24,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_257,gen_1_257.cif,8.435476859918874e-30,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_258,gen_1_258.cif,2.0096322541729265e-16,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_259,gen_1_259.cif,1.2164380308914563e-22,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_260,gen_1_260.cif,3.6653021732987546e-25,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_261,gen_1_261.cif,3.554689674890475e-24,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_262,gen_1_262.cif,1.045279551857124e-31,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_263,gen_1_263.cif,7.996536134104268e-18,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_264,gen_1_264.cif,7.620975664162246e-27,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_265,gen_1_265.cif,2.466165346063132e-37,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_266,gen_1_266.cif,1.8932434558884687e-13,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_267,gen_1_267.cif,1.236270151568458e-19,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_268,gen_1_268.cif,1.9188952445241184e-28,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_269,gen_1_269.cif,1.9171451814580856e-22,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_270,gen_1_270.cif,2.425762548220333e-39,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_271,gen_1_271.cif,3.829139069488679e-15,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_272,gen_1_272.cif,0.001873320434242487,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_273,gen_1_273.cif,1.2344684431305538e-14,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_274,gen_1_274.cif,8.549121657062947e-22,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_275,gen_1_275.cif,5.3172443120462645e-31,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_276,gen_1_276.cif,4.225575781207497e-13,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_277,gen_1_277.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_278,gen_1_278.cif,2.596911523791404e-30,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_279,gen_1_279.cif,6.541417075963248e-17,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_280,gen_1_280.cif,4.2345790859354656e-21,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_281,gen_1_281.cif,2.1081642964763752e-18,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_282,gen_1_282.cif,7.423322527278939e-31,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_283,gen_1_283.cif,1.9641972696025488e-29,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_284,gen_1_284.cif,1.0223195500894936e-18,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_285,gen_1_285.cif,1.5006395682559768e-15,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_286,gen_1_286.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_287,gen_1_287.cif,1.5789084014595177e-30,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_288,gen_1_288.cif,2.2591466697379932e-30,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_289,gen_1_289.cif,4.444285312487327e-15,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_290,gen_1_290.cif,3.961164566135267e-06,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_291,gen_1_291.cif,4.185461311676258e-39,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_292,gen_1_292.cif,2.3259740495284303e-23,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_293,gen_1_293.cif,3.588701176160807e-22,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_294,gen_1_294.cif,3.1411731902174715e-22,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_295,gen_1_295.cif,1.401298464324817e-45,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_296,gen_1_296.cif,5.071201997492529e-21,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_297,gen_1_297.cif,1.949333566844669e-16,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_298,gen_1_298.cif,1.566017012196412e-16,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_299,gen_1_299.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_300,gen_1_300.cif,4.247980537504172e-26,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_301,gen_1_301.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_302,gen_1_302.cif,2.3635809709241342e-19,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_303,gen_1_303.cif,3.57503906453724e-21,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_304,gen_1_304.cif,6.167209170131313e-26,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_305,gen_1_305.cif,1.082774593630665e-34,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_306,gen_1_306.cif,7.698570649245298e-15,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_307,gen_1_307.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_308,gen_1_308.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_309,gen_1_309.cif,8.142557862349159e-20,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_310,gen_1_310.cif,3.723498193548118e-21,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_311,gen_1_311.cif,1.6258711861051684e-19,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_312,gen_1_312.cif,8.52213985555641e-27,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_313,gen_1_313.cif,1.356729887313077e-21,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_314,gen_1_314.cif,6.165713243029195e-44,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_315,gen_1_315.cif,0.9997627139091492,pass,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_316,gen_1_316.cif,4.630113329686606e-15,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_317,gen_1_317.cif,1.0169951539226123e-17,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_318,gen_1_318.cif,3.1508147052515034e-19,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_319,gen_1_319.cif,6.436364936466746e-25,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_320,gen_1_320.cif,2.323382227302804e-25,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_321,gen_1_321.cif,1.8551992162324453e-23,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_322,gen_1_322.cif,9.654118867177819e-13,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_323,gen_1_323.cif,3.2500031732736558e-18,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_324,gen_1_324.cif,2.1595146090785073e-20,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_325,gen_1_325.cif,9.263173936008764e-24,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_326,gen_1_326.cif,2.5884882090757875e-35,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_327,gen_1_327.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_328,gen_1_328.cif,0.0,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_329,gen_1_329.cif,4.2465493749072596e-21,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_330,gen_1_330.cif,5.513915553664742e-16,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_331,gen_1_331.cif,6.931698240796681e-28,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_332,gen_1_332.cif,2.2933772314520925e-21,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_333,gen_1_333.cif,4.094495642071653e-18,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_334,gen_1_334.cif,1.0745298185990166e-32,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_335,gen_1_335.cif,1.5573170418761877e-19,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_336,gen_1_336.cif,3.3281922138800776e-18,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
gen_1_337,gen_1_337.cif,1.3054780347021566e-11,fail,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
